,Sex,State,Age Group,Year,Deaths_x,Population,Crude Rate,Deaths_y
31211,Females,Wisconsin,70-74 yrs,2015,0,109640,0,0
31212,Males,Wisconsin,75-79 yrs,2015,14,68355,20.48,15
31213,Females,Wisconsin,75-79 yrs,2015,0,82113,0,0
31214,Males,Wisconsin,80-84 yrs,2015,12,46902,25.59,15
31215,Females,Wisconsin,80-84 yrs,2015,0,64716,0,0
31216,Males,Wisconsin,85+ yrs,2015,10,43365,23.06,14
31217,Females,Wisconsin,85+ yrs,2015,0,84291,0,0
31218,Males,Wyoming,00-04 yrs,2015,0,19869,0,0
31219,Females,Wyoming,00-04 yrs,2015,0,18508,0,0
31220,Males,Wyoming,05-09 yrs,2015,0,20922,0,0
31221,Females,Wyoming,05-09 yrs,2015,0,20106,0,0
31222,Males,Wyoming,10-14 yrs,2015,0,19437,0,0
31223,Females,Wyoming,10-14 yrs,2015,0,18315,0,0
31224,Males,Wyoming,15-19 yrs,2015,0,19079,0,13
31225,Females,Wyoming,15-19 yrs,2015,0,17660,0,0
31226,Males,Wyoming,20-24 yrs,2015,0,22183,0,11
31227,Females,Wyoming,20-24 yrs,2015,0,19499,0,0
31228,Males,Wyoming,25-29 yrs,2015,0,21481,0,11
31229,Females,Wyoming,25-29 yrs,2015,0,19456,0,0
31230,Males,Wyoming,30-34 yrs,2015,0,21665,0,12
31231,Females,Wyoming,30-34 yrs,2015,0,19800,0,0
31232,Males,Wyoming,35-39 yrs,2015,0,19444,0,12
31233,Females,Wyoming,35-39 yrs,2015,0,17869,0,0
31234,Males,Wyoming,40-44 yrs,2015,0,17571,0,11
31235,Females,Wyoming,40-44 yrs,2015,0,16035,0,0
31236,Males,Wyoming,45-49 yrs,2015,0,16879,0,10
31237,Females,Wyoming,45-49 yrs,2015,0,15775,0,0
31238,Males,Wyoming,50-54 yrs,2015,0,19245,0,0
31239,Females,Wyoming,50-54 yrs,2015,0,18984,0,0
31240,Males,Wyoming,55-59 yrs,2015,0,21495,0,0
31241,Females,Wyoming,55-59 yrs,2015,0,21024,0,0
31242,Males,Wyoming,60-64 yrs,2015,0,19652,0,0
31243,Females,Wyoming,60-64 yrs,2015,0,18993,0,0
31244,Males,Wyoming,65-69 yrs,2015,0,15637,0,0
31245,Females,Wyoming,65-69 yrs,2015,0,14937,0,0
31246,Males,Wyoming,70-74 yrs,2015,0,10117,0,0
31247,Females,Wyoming,70-74 yrs,2015,0,10425,0,0
31248,Males,Wyoming,75-79 yrs,2015,11,6721,163.67,12
31249,Females,Wyoming,75-79 yrs,2015,0,7475,0,0
31250,Males,Wyoming,80-84 yrs,2015,0,4198,0,0
31251,Females,Wyoming,80-84 yrs,2015,0,5420,0,0
31252,Males,Wyoming,85+ yrs,2015,0,3871,0,0
31253,Females,Wyoming,85+ yrs,2015,0,6355,0,0
31254,Males,Alabama,00-04 yrs,2016,0,149225,0,0
31255,Females,Alabama,00-04 yrs,2016,0,144356,0,0
31256,Males,Alabama,05-09 yrs,2016,0,154948,0,0
31257,Females,Alabama,05-09 yrs,2016,0,148867,0,0
31258,Males,Alabama,10-14 yrs,2016,0,156372,0,0
31259,Females,Alabama,10-14 yrs,2016,0,150277,0,0
31260,Males,Alabama,15-19 yrs,2016,22,163010,13.5,29
31261,Females,Alabama,15-19 yrs,2016,0,158040,0,0
31262,Males,Alabama,20-24 yrs,2016,34,169655,20.04,53
31263,Females,Alabama,20-24 yrs,2016,0,166243,0,0
31264,Males,Alabama,25-29 yrs,2016,38,164694,23.07,62
31265,Females,Alabama,25-29 yrs,2016,0,167462,0,0
31266,Males,Alabama,30-34 yrs,2016,24,147947,16.22,47
31267,Females,Alabama,30-34 yrs,2016,0,155019,0,15
31268,Males,Alabama,35-39 yrs,2016,29,145766,19.89,45
31269,Females,Alabama,35-39 yrs,2016,11,154121,7.14,14
31270,Males,Alabama,40-44 yrs,2016,27,142573,18.94,42
31271,Females,Alabama,40-44 yrs,2016,11,151152,7.28,15
31272,Males,Alabama,45-49 yrs,2016,33,152055,21.7,52
31273,Females,Alabama,45-49 yrs,2016,0,159593,0,19
31274,Males,Alabama,50-54 yrs,2016,49,160962,30.44,72
31275,Females,Alabama,50-54 yrs,2016,0,170877,0,16
31276,Males,Alabama,55-59 yrs,2016,33,162239,20.34,49
31277,Females,Alabama,55-59 yrs,2016,18,176025,10.23,28
31278,Males,Alabama,60-64 yrs,2016,34,144471,23.53,38
31279,Females,Alabama,60-64 yrs,2016,13,161715,8.04,14
31280,Males,Alabama,65-69 yrs,2016,34,126570,26.86,41
31281,Females,Alabama,65-69 yrs,2016,0,144434,0,0
31282,Males,Alabama,70-74 yrs,2016,29,87547,33.13,31
31283,Females,Alabama,70-74 yrs,2016,0,105232,0,0
31284,Males,Alabama,75-79 yrs,2016,25,59914,41.73,25
31285,Females,Alabama,75-79 yrs,2016,0,78550,0,0
31286,Males,Alabama,80-84 yrs,2016,16,37887,42.23,18
31287,Females,Alabama,80-84 yrs,2016,0,55828,0,0
31288,Males,Alabama,85+ yrs,2016,15,28354,52.9,16
31289,Females,Alabama,85+ yrs,2016,0,58565,0,0
31290,Males,Alaska,00-04 yrs,2016,0,27941,0,0
31291,Females,Alaska,00-04 yrs,2016,0,26723,0,0
31292,Males,Alaska,05-09 yrs,2016,0,27127,0,0
31293,Females,Alaska,05-09 yrs,2016,0,25302,0,0
31294,Males,Alaska,10-14 yrs,2016,0,25330,0,0
31295,Females,Alaska,10-14 yrs,2016,0,24104,0,0
31296,Males,Alaska,15-19 yrs,2016,0,24878,0,10
31297,Females,Alaska,15-19 yrs,2016,0,22359,0,0
31298,Males,Alaska,20-24 yrs,2016,19,32807,57.91,28
31299,Females,Alaska,20-24 yrs,2016,0,24342,0,0
31300,Males,Alaska,25-29 yrs,2016,16,33783,47.36,23
31301,Females,Alaska,25-29 yrs,2016,0,28960,0,0
31302,Males,Alaska,30-34 yrs,2016,10,30472,32.82,16
31303,Females,Alaska,30-34 yrs,2016,0,27280,0,0
31304,Males,Alaska,35-39 yrs,2016,10,25732,38.86,16
31305,Females,Alaska,35-39 yrs,2016,0,23610,0,0
31306,Males,Alaska,40-44 yrs,2016,0,22589,0,13
31307,Females,Alaska,40-44 yrs,2016,0,20417,0,0
31308,Males,Alaska,45-49 yrs,2016,0,23596,0,0
31309,Females,Alaska,45-49 yrs,2016,0,21422,0,0
31310,Males,Alaska,50-54 yrs,2016,0,25554,0,0
31311,Females,Alaska,50-54 yrs,2016,0,23415,0,0
31312,Males,Alaska,55-59 yrs,2016,0,26438,0,0
31313,Females,Alaska,55-59 yrs,2016,0,24482,0,0
31314,Males,Alaska,60-64 yrs,2016,0,22910,0,0
31315,Females,Alaska,60-64 yrs,2016,0,21653,0,0
31316,Males,Alaska,65-69 yrs,2016,0,17320,0,0
31317,Females,Alaska,65-69 yrs,2016,0,15736,0,0
31318,Males,Alaska,70-74 yrs,2016,0,10300,0,0
31319,Females,Alaska,70-74 yrs,2016,0,9734,0,0
31320,Males,Alaska,75-79 yrs,2016,0,5851,0,0
31321,Females,Alaska,75-79 yrs,2016,0,6008,0,0
31322,Males,Alaska,80-84 yrs,2016,0,3113,0,0
31323,Females,Alaska,80-84 yrs,2016,0,3918,0,0
31324,Males,Alaska,85+ yrs,2016,0,2427,0,0
31325,Females,Alaska,85+ yrs,2016,0,3889,0,0
31326,Males,Arizona,00-04 yrs,2016,0,223055,0,0
31327,Females,Arizona,00-04 yrs,2016,0,212734,0,0
31328,Males,Arizona,05-09 yrs,2016,0,231460,0,0
31329,Females,Arizona,05-09 yrs,2016,0,223373,0,0
31330,Males,Arizona,10-14 yrs,2016,0,233732,0,0
31331,Females,Arizona,10-14 yrs,2016,0,225105,0,0
31332,Males,Arizona,15-19 yrs,2016,21,238351,8.81,43
31333,Females,Arizona,15-19 yrs,2016,0,227343,0,13
31334,Males,Arizona,20-24 yrs,2016,40,252882,15.82,75
31335,Females,Arizona,20-24 yrs,2016,0,232674,0,21
31336,Males,Arizona,25-29 yrs,2016,35,251166,13.94,89
31337,Females,Arizona,25-29 yrs,2016,11,232568,4.73,18
31338,Males,Arizona,30-34 yrs,2016,47,233109,20.16,71
31339,Females,Arizona,30-34 yrs,2016,12,219259,5.47,29
31340,Males,Arizona,35-39 yrs,2016,36,220060,16.36,69
31341,Females,Arizona,35-39 yrs,2016,0,213701,0,21
31342,Males,Arizona,40-44 yrs,2016,33,206483,15.98,54
31343,Females,Arizona,40-44 yrs,2016,0,205324,0,19
31344,Males,Arizona,45-49 yrs,2016,49,210000,23.33,91
31345,Females,Arizona,45-49 yrs,2016,12,210852,5.69,20
31346,Males,Arizona,50-54 yrs,2016,50,208930,23.93,86
31347,Females,Arizona,50-54 yrs,2016,18,215100,8.37,36
31348,Males,Arizona,55-59 yrs,2016,48,206974,23.19,66
31349,Females,Arizona,55-59 yrs,2016,14,223284,6.27,38
31350,Males,Arizona,60-64 yrs,2016,68,186057,36.55,95
31351,Females,Arizona,60-64 yrs,2016,0,211195,0,20
31352,Males,Arizona,65-69 yrs,2016,49,180144,27.2,55
31353,Females,Arizona,65-69 yrs,2016,11,203263,5.41,28
31354,Males,Arizona,70-74 yrs,2016,52,136862,37.99,60
31355,Females,Arizona,70-74 yrs,2016,0,154478,0,11
31356,Males,Arizona,75-79 yrs,2016,41,98131,41.78,47
31357,Females,Arizona,75-79 yrs,2016,0,110450,0,0
31358,Males,Arizona,80-84 yrs,2016,38,63548,59.8,40
31359,Females,Arizona,80-84 yrs,2016,0,73743,0,0
31360,Males,Arizona,85+ yrs,2016,31,53314,58.15,39
31361,Females,Arizona,85+ yrs,2016,0,79938,0,0
31362,Males,Arkansas,00-04 yrs,2016,0,98352,0,0
31363,Females,Arkansas,00-04 yrs,2016,0,92891,0,0
31364,Males,Arkansas,05-09 yrs,2016,0,100344,0,0
31365,Females,Arkansas,05-09 yrs,2016,0,96253,0,0
31366,Males,Arkansas,10-14 yrs,2016,0,100743,0,0
31367,Females,Arkansas,10-14 yrs,2016,0,96314,0,0
31368,Males,Arkansas,15-19 yrs,2016,10,101694,9.83,16
31369,Females,Arkansas,15-19 yrs,2016,0,97001,0,0
31370,Males,Arkansas,20-24 yrs,2016,21,104374,20.12,35
31371,Females,Arkansas,20-24 yrs,2016,0,100238,0,0
31372,Males,Arkansas,25-29 yrs,2016,21,101346,20.72,41
31373,Females,Arkansas,25-29 yrs,2016,0,100445,0,15
31374,Males,Arkansas,30-34 yrs,2016,13,95142,13.66,35
31375,Females,Arkansas,30-34 yrs,2016,0,94996,0,0
31376,Males,Arkansas,35-39 yrs,2016,15,93314,16.07,38
31377,Females,Arkansas,35-39 yrs,2016,0,93659,0,15
31378,Males,Arkansas,40-44 yrs,2016,18,87812,20.5,34
31379,Females,Arkansas,40-44 yrs,2016,0,89702,0,11
31380,Males,Arkansas,45-49 yrs,2016,10,90591,11.04,26
31381,Females,Arkansas,45-49 yrs,2016,10,92330,10.83,15
31382,Males,Arkansas,50-54 yrs,2016,18,96131,18.72,26
31383,Females,Arkansas,50-54 yrs,2016,0,99544,0,11
31384,Males,Arkansas,55-59 yrs,2016,21,96132,21.84,28
31385,Females,Arkansas,55-59 yrs,2016,15,101364,14.8,23
31386,Males,Arkansas,60-64 yrs,2016,25,85637,29.19,33
31387,Females,Arkansas,60-64 yrs,2016,0,94760,0,10
31388,Males,Arkansas,65-69 yrs,2016,21,76901,27.31,27
31389,Females,Arkansas,65-69 yrs,2016,0,86405,0,0
31390,Males,Arkansas,70-74 yrs,2016,23,55614,41.36,27
31391,Females,Arkansas,70-74 yrs,2016,0,64550,0,0
31392,Males,Arkansas,75-79 yrs,2016,20,39280,50.92,23
31393,Females,Arkansas,75-79 yrs,2016,0,47982,0,0
31394,Males,Arkansas,80-84 yrs,2016,13,24908,52.19,13
31395,Females,Arkansas,80-84 yrs,2016,0,34236,0,0
31396,Males,Arkansas,85+ yrs,2016,10,19796,50.52,10
31397,Females,Arkansas,85+ yrs,2016,0,37450,0,0
31398,Males,California,00-04 yrs,2016,0,1271361,0,0
31399,Females,California,00-04 yrs,2016,0,1213411,0,0
31400,Males,California,05-09 yrs,2016,0,1296723,0,0
31401,Females,California,05-09 yrs,2016,0,1240863,0,0
31402,Males,California,10-14 yrs,2016,0,1285446,0,17
31403,Females,California,10-14 yrs,2016,0,1236498,0,11
31404,Males,California,15-19 yrs,2016,42,1320260,3.18,137
31405,Females,California,15-19 yrs,2016,0,1263861,0,47
31406,Males,California,20-24 yrs,2016,92,1456353,6.32,251
31407,Females,California,20-24 yrs,2016,12,1358524,0.88,54
31408,Males,California,25-29 yrs,2016,108,1589736,6.79,315
31409,Females,California,25-29 yrs,2016,0,1489102,0,59
31410,Males,California,30-34 yrs,2016,81,1470692,5.51,251
31411,Females,California,30-34 yrs,2016,0,1398879,0,60
31412,Males,California,35-39 yrs,2016,82,1345081,6.1,260
31413,Females,California,35-39 yrs,2016,15,1315161,1.14,79
31414,Males,California,40-44 yrs,2016,79,1256305,6.29,221
31415,Females,California,40-44 yrs,2016,10,1260113,0.79,68
31416,Males,California,45-49 yrs,2016,87,1302382,6.68,246
31417,Females,California,45-49 yrs,2016,16,1304877,1.23,102
31418,Males,California,50-54 yrs,2016,137,1287397,10.64,328
31419,Females,California,50-54 yrs,2016,19,1305708,1.46,110
31420,Males,California,55-59 yrs,2016,125,1234199,10.13,316
31421,Females,California,55-59 yrs,2016,20,1285284,1.56,110
31422,Males,California,60-64 yrs,2016,102,1042263,9.79,245
31423,Females,California,60-64 yrs,2016,28,1133520,2.47,110
31424,Males,California,65-69 yrs,2016,117,853729,13.7,210
31425,Females,California,65-69 yrs,2016,14,962716,1.45,59
31426,Males,California,70-74 yrs,2016,84,579839,14.49,128
31427,Females,California,70-74 yrs,2016,12,684794,1.75,53
31428,Males,California,75-79 yrs,2016,86,397844,21.62,122
31429,Females,California,75-79 yrs,2016,0,497143,0,23
31430,Males,California,80-84 yrs,2016,87,269449,32.29,112
31431,Females,California,80-84 yrs,2016,0,365914,0,23
31432,Males,California,85+ yrs,2016,98,263884,37.14,138
31433,Females,California,85+ yrs,2016,0,457165,0,29
31434,Males,Colorado,00-04 yrs,2016,0,171010,0,0
31435,Females,Colorado,00-04 yrs,2016,0,164093,0,0
31436,Males,Colorado,05-09 yrs,2016,0,181565,0,0
31437,Females,Colorado,05-09 yrs,2016,0,172267,0,0
31438,Males,Colorado,10-14 yrs,2016,0,183947,0,0
31439,Females,Colorado,10-14 yrs,2016,0,175738,0,0
31440,Males,Colorado,15-19 yrs,2016,27,181707,14.86,50
31441,Females,Colorado,15-19 yrs,2016,0,171457,0,17
31442,Males,Colorado,20-24 yrs,2016,40,199871,20.01,83
31443,Females,Colorado,20-24 yrs,2016,0,179384,0,18
31444,Males,Colorado,25-29 yrs,2016,50,221890,22.53,96
31445,Females,Colorado,25-29 yrs,2016,11,204709,5.37,20
31446,Males,Colorado,30-34 yrs,2016,42,218740,19.2,81
31447,Females,Colorado,30-34 yrs,2016,0,202457,0,25
31448,Males,Colorado,35-39 yrs,2016,42,199576,21.04,78
31449,Females,Colorado,35-39 yrs,2016,0,189519,0,21
31450,Males,Colorado,40-44 yrs,2016,40,183523,21.8,75
31451,Females,Colorado,40-44 yrs,2016,0,173128,0,19
31452,Males,Colorado,45-49 yrs,2016,46,183436,25.08,83
31453,Females,Colorado,45-49 yrs,2016,12,176805,6.79,26
31454,Males,Colorado,50-54 yrs,2016,40,177360,22.55,71
31455,Females,Colorado,50-54 yrs,2016,11,179903,6.11,31
31456,Males,Colorado,55-59 yrs,2016,47,181378,25.91,83
31457,Females,Colorado,55-59 yrs,2016,0,187931,0,28
31458,Males,Colorado,60-64 yrs,2016,40,159814,25.03,61
31459,Females,Colorado,60-64 yrs,2016,0,169809,0,20
31460,Males,Colorado,65-69 yrs,2016,31,134028,23.13,43
31461,Females,Colorado,65-69 yrs,2016,0,143024,0,12
31462,Males,Colorado,70-74 yrs,2016,30,84667,35.43,36
31463,Females,Colorado,70-74 yrs,2016,0,94461,0,0
31464,Males,Colorado,75-79 yrs,2016,16,54038,29.61,24
31465,Females,Colorado,75-79 yrs,2016,0,64370,0,0
31466,Males,Colorado,80-84 yrs,2016,16,34577,46.27,19
31467,Females,Colorado,80-84 yrs,2016,0,45374,0,0
31468,Males,Colorado,85+ yrs,2016,15,30277,49.54,17
31469,Females,Colorado,85+ yrs,2016,0,54272,0,0
31470,Males,Connecticut,00-04 yrs,2016,0,94220,0,0
31471,Females,Connecticut,00-04 yrs,2016,0,90008,0,0
31472,Males,Connecticut,05-09 yrs,2016,0,103379,0,0
31473,Females,Connecticut,05-09 yrs,2016,0,98997,0,0
31474,Males,Connecticut,10-14 yrs,2016,0,113339,0,0
31475,Females,Connecticut,10-14 yrs,2016,0,108648,0,0
31476,Males,Connecticut,15-19 yrs,2016,0,126621,0,0
31477,Females,Connecticut,15-19 yrs,2016,0,121167,0,0
31478,Males,Connecticut,20-24 yrs,2016,0,128613,0,17
31479,Females,Connecticut,20-24 yrs,2016,0,119844,0,0
31480,Males,Connecticut,25-29 yrs,2016,0,113641,0,17
31481,Females,Connecticut,25-29 yrs,2016,0,106364,0,11
31482,Males,Connecticut,30-34 yrs,2016,0,110135,0,18
31483,Females,Connecticut,30-34 yrs,2016,0,110272,0,0
31484,Males,Connecticut,35-39 yrs,2016,0,104491,0,25
31485,Females,Connecticut,35-39 yrs,2016,0,108562,0,11
31486,Males,Connecticut,40-44 yrs,2016,0,102754,0,10
31487,Females,Connecticut,40-44 yrs,2016,0,107962,0,0
31488,Males,Connecticut,45-49 yrs,2016,12,121231,9.9,25
31489,Females,Connecticut,45-49 yrs,2016,0,128956,0,11
31490,Males,Connecticut,50-54 yrs,2016,10,133298,7.5,37
31491,Females,Connecticut,50-54 yrs,2016,0,141698,0,16
31492,Males,Connecticut,55-59 yrs,2016,16,132817,12.05,40
31493,Females,Connecticut,55-59 yrs,2016,0,140736,0,15
31494,Males,Connecticut,60-64 yrs,2016,0,111555,0,27
31495,Females,Connecticut,60-64 yrs,2016,0,120159,0,14
31496,Males,Connecticut,65-69 yrs,2016,13,89101,14.59,21
31497,Females,Connecticut,65-69 yrs,2016,0,101216,0,0
31498,Males,Connecticut,70-74 yrs,2016,0,63791,0,10
31499,Females,Connecticut,70-74 yrs,2016,0,75295,0,0
31500,Males,Connecticut,75-79 yrs,2016,0,41652,0,0
31501,Females,Connecticut,75-79 yrs,2016,0,53709,0,0
31502,Males,Connecticut,80-84 yrs,2016,0,28982,0,11
31503,Females,Connecticut,80-84 yrs,2016,0,42348,0,0
31504,Males,Connecticut,85+ yrs,2016,0,30940,0,0
31505,Females,Connecticut,85+ yrs,2016,0,61184,0,0
31506,Males,Delaware,00-04 yrs,2016,0,28040,0,0
31507,Females,Delaware,00-04 yrs,2016,0,27147,0,0
31508,Males,Delaware,05-09 yrs,2016,0,28548,0,0
31509,Females,Delaware,05-09 yrs,2016,0,28194,0,0
31510,Males,Delaware,10-14 yrs,2016,0,29098,0,0
31511,Females,Delaware,10-14 yrs,2016,0,28283,0,0
31512,Males,Delaware,15-19 yrs,2016,0,30464,0,0
31513,Females,Delaware,15-19 yrs,2016,0,29800,0,0
31514,Males,Delaware,20-24 yrs,2016,0,30811,0,0
31515,Females,Delaware,20-24 yrs,2016,0,29793,0,0
31516,Males,Delaware,25-29 yrs,2016,0,33904,0,0
31517,Females,Delaware,25-29 yrs,2016,0,33725,0,0
31518,Males,Delaware,30-34 yrs,2016,0,30001,0,0
31519,Females,Delaware,30-34 yrs,2016,0,30271,0,0
31520,Males,Delaware,35-39 yrs,2016,0,27616,0,0
31521,Females,Delaware,35-39 yrs,2016,0,29090,0,0
31522,Males,Delaware,40-44 yrs,2016,0,25773,0,0
31523,Females,Delaware,40-44 yrs,2016,0,27194,0,0
31524,Males,Delaware,45-49 yrs,2016,0,29117,0,0
31525,Females,Delaware,45-49 yrs,2016,0,31498,0,0
31526,Males,Delaware,50-54 yrs,2016,0,32197,0,12
31527,Females,Delaware,50-54 yrs,2016,0,34719,0,0
31528,Males,Delaware,55-59 yrs,2016,0,32033,0,11
31529,Females,Delaware,55-59 yrs,2016,0,35877,0,0
31530,Males,Delaware,60-64 yrs,2016,0,28919,0,0
31531,Females,Delaware,60-64 yrs,2016,0,33430,0,0
31532,Males,Delaware,65-69 yrs,2016,0,26925,0,0
31533,Females,Delaware,65-69 yrs,2016,0,31143,0,0
31534,Males,Delaware,70-74 yrs,2016,0,19407,0,0
31535,Females,Delaware,70-74 yrs,2016,0,22695,0,0
31536,Males,Delaware,75-79 yrs,2016,0,12997,0,0
31537,Females,Delaware,75-79 yrs,2016,0,15759,0,0
31538,Males,Delaware,80-84 yrs,2016,0,8252,0,0
31539,Females,Delaware,80-84 yrs,2016,0,10942,0,0
31540,Males,Delaware,85+ yrs,2016,0,6910,0,0
31541,Females,Delaware,85+ yrs,2016,0,12126,0,0
31542,Males,District of Columbia,00-04 yrs,2016,0,22522,0,0
31543,Females,District of Columbia,00-04 yrs,2016,0,21943,0,0
31544,Males,District of Columbia,05-09 yrs,2016,0,17152,0,0
31545,Females,District of Columbia,05-09 yrs,2016,0,17007,0,0
31546,Males,District of Columbia,10-14 yrs,2016,0,13279,0,0
31547,Females,District of Columbia,10-14 yrs,2016,0,13278,0,0
31548,Males,District of Columbia,15-19 yrs,2016,0,17476,0,0
31549,Females,District of Columbia,15-19 yrs,2016,0,19197,0,0
31550,Males,District of Columbia,20-24 yrs,2016,0,24955,0,0
31551,Females,District of Columbia,20-24 yrs,2016,0,29394,0,0
31552,Males,District of Columbia,25-29 yrs,2016,0,37891,0,0
31553,Females,District of Columbia,25-29 yrs,2016,0,44682,0,0
31554,Males,District of Columbia,30-34 yrs,2016,0,37010,0,0
31555,Females,District of Columbia,30-34 yrs,2016,0,40540,0,0
31556,Males,District of Columbia,35-39 yrs,2016,0,28353,0,0
31557,Females,District of Columbia,35-39 yrs,2016,0,28979,0,0
31558,Males,District of Columbia,40-44 yrs,2016,0,20662,0,0
31559,Females,District of Columbia,40-44 yrs,2016,0,20735,0,0
31560,Males,District of Columbia,45-49 yrs,2016,0,19486,0,0
31561,Females,District of Columbia,45-49 yrs,2016,0,19151,0,0
31562,Males,District of Columbia,50-54 yrs,2016,0,19245,0,0
31563,Females,District of Columbia,50-54 yrs,2016,0,19114,0,0
31564,Males,District of Columbia,55-59 yrs,2016,0,18017,0,0
31565,Females,District of Columbia,55-59 yrs,2016,0,18986,0,0
31566,Males,District of Columbia,60-64 yrs,2016,0,15163,0,0
31567,Females,District of Columbia,60-64 yrs,2016,0,18072,0,0
31568,Males,District of Columbia,65-69 yrs,2016,0,12470,0,0
31569,Females,District of Columbia,65-69 yrs,2016,0,15785,0,0
31570,Males,District of Columbia,70-74 yrs,2016,0,8130,0,0
31571,Females,District of Columbia,70-74 yrs,2016,0,10925,0,0
31572,Males,District of Columbia,75-79 yrs,2016,0,5570,0,0
31573,Females,District of Columbia,75-79 yrs,2016,0,7849,0,0
31574,Males,District of Columbia,80-84 yrs,2016,0,3586,0,0
31575,Females,District of Columbia,80-84 yrs,2016,0,5817,0,0
31576,Males,District of Columbia,85+ yrs,2016,0,3830,0,0
31577,Females,District of Columbia,85+ yrs,2016,0,8085,0,0
31578,Males,Florida,00-04 yrs,2016,0,576476,0,0
31579,Females,Florida,00-04 yrs,2016,0,550389,0,0
31580,Males,Florida,05-09 yrs,2016,0,584949,0,0
31581,Females,Florida,05-09 yrs,2016,0,561200,0,0
31582,Males,Florida,10-14 yrs,2016,0,592895,0,0
31583,Females,Florida,10-14 yrs,2016,0,568192,0,15
31584,Males,Florida,15-19 yrs,2016,32,613867,5.21,66
31585,Females,Florida,15-19 yrs,2016,0,584673,0,30
31586,Males,Florida,20-24 yrs,2016,70,656757,10.66,140
31587,Females,Florida,20-24 yrs,2016,0,625010,0,28
31588,Males,Florida,25-29 yrs,2016,79,709995,11.13,162
31589,Females,Florida,25-29 yrs,2016,21,684254,3.07,49
31590,Males,Florida,30-34 yrs,2016,91,653173,13.93,170
31591,Females,Florida,30-34 yrs,2016,14,644334,2.17,37
31592,Males,Florida,35-39 yrs,2016,70,619192,11.31,149
31593,Females,Florida,35-39 yrs,2016,25,625979,3.99,63
31594,Males,Florida,40-44 yrs,2016,78,610615,12.77,159
31595,Females,Florida,40-44 yrs,2016,26,626165,4.15,70
31596,Males,Florida,45-49 yrs,2016,108,658236,16.41,197
31597,Females,Florida,45-49 yrs,2016,22,675877,3.26,77
31598,Males,Florida,50-54 yrs,2016,107,700272,15.28,236
31599,Females,Florida,50-54 yrs,2016,29,734449,3.95,84
31600,Males,Florida,55-59 yrs,2016,134,680112,19.7,228
31601,Females,Florida,55-59 yrs,2016,31,742134,4.18,91
31602,Males,Florida,60-64 yrs,2016,109,605642,18,194
31603,Females,Florida,60-64 yrs,2016,24,697811,3.44,72
31604,Males,Florida,65-69 yrs,2016,134,586778,22.84,180
31605,Females,Florida,65-69 yrs,2016,22,676838,3.25,54
31606,Males,Florida,70-74 yrs,2016,111,463685,23.94,138
31607,Females,Florida,70-74 yrs,2016,21,537228,3.91,49
31608,Males,Florida,75-79 yrs,2016,88,340930,25.81,112
31609,Females,Florida,75-79 yrs,2016,12,403455,2.97,28
31610,Males,Florida,80-84 yrs,2016,78,231846,33.64,98
31611,Females,Florida,80-84 yrs,2016,0,288989,0,17
31612,Males,Florida,85+ yrs,2016,100,212926,46.96,119
31613,Females,Florida,85+ yrs,2016,0,331266,0,22
31614,Males,Florida,Unknown yrs,2016,0,.,0,0
31615,Males,Georgia,00-04 yrs,2016,0,336081,0,0
31616,Females,Georgia,00-04 yrs,2016,0,324188,0,0
31617,Males,Georgia,05-09 yrs,2016,0,356520,0,0
31618,Females,Georgia,05-09 yrs,2016,0,342218,0,0
31619,Males,Georgia,10-14 yrs,2016,0,363670,0,11
31620,Females,Georgia,10-14 yrs,2016,0,351527,0,0
31621,Males,Georgia,15-19 yrs,2016,25,365715,6.84,48
31622,Females,Georgia,15-19 yrs,2016,0,350882,0,18
31623,Males,Georgia,20-24 yrs,2016,77,369421,20.84,129
31624,Females,Georgia,20-24 yrs,2016,0,353389,0,18
31625,Males,Georgia,25-29 yrs,2016,61,366501,16.64,99
31626,Females,Georgia,25-29 yrs,2016,0,368929,0,19
31627,Males,Georgia,30-34 yrs,2016,54,338914,15.93,92
31628,Females,Georgia,30-34 yrs,2016,0,352757,0,22
31629,Males,Georgia,35-39 yrs,2016,43,332452,12.93,78
31630,Females,Georgia,35-39 yrs,2016,0,354683,0,22
