,Sex,State,Age Group,Year,Deaths_x,Population,Crude Rate_x,Deaths_y,Crude Rate_y
366,Females,Connecticut,60-64 yrs,1999.0,0,68799,0.0,0,0.0
367,,Connecticut,60-64 yrs,1999.0,0,130887,0.0,0,0.0
368,Males,Connecticut,65-69 yrs,1999.0,0,54264,0.0,0,0.0
369,Females,Connecticut,65-69 yrs,1999.0,0,64101,0.0,0,0.0
370,,Connecticut,65-69 yrs,1999.0,0,118365,0.0,0,0.0
371,Males,Connecticut,70-74 yrs,1999.0,0,50018,0.0,0,0.0
372,Females,Connecticut,70-74 yrs,1999.0,0,64954,0.0,0,0.0
373,,Connecticut,70-74 yrs,1999.0,0,114972,0.0,0,0.0
374,Males,Connecticut,75-79 yrs,1999.0,0,40944,0.0,0,0.0
375,Females,Connecticut,75-79 yrs,1999.0,0,59800,0.0,0,0.0
376,,Connecticut,75-79 yrs,1999.0,0,100744,0.0,0,0.0
377,Males,Connecticut,80-84 yrs,1999.0,0,26446,0.0,0,0.0
378,Females,Connecticut,80-84 yrs,1999.0,0,46008,0.0,0,0.0
379,,Connecticut,80-84 yrs,1999.0,0,72454,0.0,0,0.0
380,Males,Connecticut,85+ yrs,1999.0,0,17312,0.0,0,0.0
381,Females,Connecticut,85+ yrs,1999.0,0,45509,0.0,0,0.0
382,,Connecticut,85+ yrs,1999.0,0,62821,0.0,0,0.0
383,Males,Delaware,00-04 yrs,1999.0,0,26061,0.0,0,0.0
384,Females,Delaware,00-04 yrs,1999.0,0,25008,0.0,0,0.0
385,,Delaware,00-04 yrs,1999.0,0,51069,0.0,0,0.0
386,Males,Delaware,05-09 yrs,1999.0,0,28683,0.0,0,0.0
387,Females,Delaware,05-09 yrs,1999.0,0,27085,0.0,0,0.0
388,,Delaware,05-09 yrs,1999.0,0,55768,0.0,0,0.0
389,Males,Delaware,10-14 yrs,1999.0,0,27675,0.0,0,0.0
390,Females,Delaware,10-14 yrs,1999.0,0,26385,0.0,0,0.0
391,,Delaware,10-14 yrs,1999.0,0,54060,0.0,0,0.0
392,Males,Delaware,15-19 yrs,1999.0,0,27531,0.0,0,0.0
393,Females,Delaware,15-19 yrs,1999.0,0,27299,0.0,0,0.0
394,,Delaware,15-19 yrs,1999.0,0,54830,0.0,0,0.0
395,Males,Delaware,20-24 yrs,1999.0,0,24823,0.0,0,0.0
396,Females,Delaware,20-24 yrs,1999.0,0,25263,0.0,0,0.0
397,,Delaware,20-24 yrs,1999.0,0,50086,0.0,0,0.0
398,Males,Delaware,25-29 yrs,1999.0,0,26448,0.0,0,0.0
399,Females,Delaware,25-29 yrs,1999.0,0,26844,0.0,0,0.0
400,,Delaware,25-29 yrs,1999.0,0,53292,0.0,0,0.0
401,Males,Delaware,30-34 yrs,1999.0,0,28492,0.0,0,0.0
402,Females,Delaware,30-34 yrs,1999.0,0,29265,0.0,0,0.0
403,,Delaware,30-34 yrs,1999.0,0,57757,0.0,0,0.0
404,Males,Delaware,35-39 yrs,1999.0,0,31894,0.0,0,0.0
405,Females,Delaware,35-39 yrs,1999.0,0,32964,0.0,0,0.0
406,,Delaware,35-39 yrs,1999.0,0,64858,0.0,0,0.0
407,Males,Delaware,40-44 yrs,1999.0,0,30436,0.0,0,0.0
408,Females,Delaware,40-44 yrs,1999.0,0,31536,0.0,0,0.0
409,,Delaware,40-44 yrs,1999.0,0,61972,0.0,0,0.0
410,Males,Delaware,45-49 yrs,1999.0,0,25815,0.0,0,0.0
411,Females,Delaware,45-49 yrs,1999.0,0,27536,0.0,0,0.0
412,,Delaware,45-49 yrs,1999.0,0,53351,0.0,0,0.0
413,Males,Delaware,50-54 yrs,1999.0,0,22935,0.0,0,0.0
414,Females,Delaware,50-54 yrs,1999.0,0,24542,0.0,0,0.0
415,,Delaware,50-54 yrs,1999.0,0,47477,0.0,0,0.0
416,Males,Delaware,55-59 yrs,1999.0,0,18193,0.0,0,0.0
417,Females,Delaware,55-59 yrs,1999.0,0,19916,0.0,0,0.0
418,,Delaware,55-59 yrs,1999.0,0,38109,0.0,0,0.0
419,Males,Delaware,60-64 yrs,1999.0,0,15037,0.0,0,0.0
420,Females,Delaware,60-64 yrs,1999.0,0,16740,0.0,0,0.0
421,,Delaware,60-64 yrs,1999.0,0,31777,0.0,0,0.0
422,Males,Delaware,65-69 yrs,1999.0,0,13965,0.0,0,0.0
423,Females,Delaware,65-69 yrs,1999.0,0,15826,0.0,0,0.0
424,,Delaware,65-69 yrs,1999.0,0,29791,0.0,0,0.0
425,Males,Delaware,70-74 yrs,1999.0,0,11823,0.0,0,0.0
426,Females,Delaware,70-74 yrs,1999.0,0,14581,0.0,0,0.0
427,,Delaware,70-74 yrs,1999.0,0,26404,0.0,0,0.0
428,Males,Delaware,75-79 yrs,1999.0,0,8665,0.0,0,0.0
429,Females,Delaware,75-79 yrs,1999.0,0,12319,0.0,0,0.0
430,,Delaware,75-79 yrs,1999.0,0,20984,0.0,0,0.0
431,Males,Delaware,80-84 yrs,1999.0,0,4935,0.0,0,0.0
432,Females,Delaware,80-84 yrs,1999.0,0,8231,0.0,0,0.0
433,,Delaware,80-84 yrs,1999.0,0,13166,0.0,0,0.0
434,Males,Delaware,85+ yrs,1999.0,0,2847,0.0,0,0.0
435,Females,Delaware,85+ yrs,1999.0,0,7392,0.0,0,0.0
436,,Delaware,85+ yrs,1999.0,0,10239,0.0,0,0.0
437,Males,District of Columbia,00-04 yrs,1999.0,0,16684,0.0,0,0.0
438,Females,District of Columbia,00-04 yrs,1999.0,0,16214,0.0,0,0.0
439,,District of Columbia,00-04 yrs,1999.0,0,32898,0.0,0,0.0
440,Males,District of Columbia,05-09 yrs,1999.0,0,18395,0.0,0,0.0
441,Females,District of Columbia,05-09 yrs,1999.0,0,18201,0.0,0,0.0
442,,District of Columbia,05-09 yrs,1999.0,0,36596,0.0,0,0.0
443,Males,District of Columbia,10-14 yrs,1999.0,0,14350,0.0,0,0.0
444,Females,District of Columbia,10-14 yrs,1999.0,0,14195,0.0,0,0.0
445,,District of Columbia,10-14 yrs,1999.0,0,28545,0.0,0,0.0
446,Males,District of Columbia,15-19 yrs,1999.0,35,17504,199.95,38,217.09
447,Females,District of Columbia,15-19 yrs,1999.0,0,19213,0.0,0,0.0
448,,District of Columbia,15-19 yrs,1999.0,S,36717,0.0,S,0.0
449,Males,District of Columbia,20-24 yrs,1999.0,38,22206,171.12,40,180.13
450,Females,District of Columbia,20-24 yrs,1999.0,0,26317,0.0,0,0.0
451,,District of Columbia,20-24 yrs,1999.0,S,48523,0.0,S,0.0
452,Males,District of Columbia,25-29 yrs,1999.0,27,27159,99.41,29,106.78
453,Females,District of Columbia,25-29 yrs,1999.0,0,29881,0.0,0,0.0
454,,District of Columbia,25-29 yrs,1999.0,S,57040,0.0,S,0.0
455,Males,District of Columbia,30-34 yrs,1999.0,15,24779,60.54,20,80.71
456,Females,District of Columbia,30-34 yrs,1999.0,0,24860,0.0,0,0.0
457,,District of Columbia,30-34 yrs,1999.0,S,49639,0.0,S,0.0
458,Males,District of Columbia,35-39 yrs,1999.0,0,23599,0.0,10,42.37
459,Females,District of Columbia,35-39 yrs,1999.0,0,22908,0.0,0,0.0
460,,District of Columbia,35-39 yrs,1999.0,10,46507,21.5,S,0.0
461,Males,District of Columbia,40-44 yrs,1999.0,0,20497,0.0,0,0.0
462,Females,District of Columbia,40-44 yrs,1999.0,0,21152,0.0,0,0.0
463,,District of Columbia,40-44 yrs,1999.0,0,41649,0.0,0,0.0
464,Males,District of Columbia,45-49 yrs,1999.0,0,18396,0.0,0,0.0
465,Females,District of Columbia,45-49 yrs,1999.0,0,20330,0.0,0,0.0
466,,District of Columbia,45-49 yrs,1999.0,0,38726,0.0,0,0.0
467,Males,District of Columbia,50-54 yrs,1999.0,0,15983,0.0,0,0.0
468,Females,District of Columbia,50-54 yrs,1999.0,0,18531,0.0,0,0.0
469,,District of Columbia,50-54 yrs,1999.0,0,34514,0.0,10,28.97
470,Males,District of Columbia,55-59 yrs,1999.0,0,12336,0.0,0,0.0
471,Females,District of Columbia,55-59 yrs,1999.0,0,14675,0.0,0,0.0
472,,District of Columbia,55-59 yrs,1999.0,0,27011,0.0,0,0.0
473,Males,District of Columbia,60-64 yrs,1999.0,0,9907,0.0,0,0.0
474,Females,District of Columbia,60-64 yrs,1999.0,0,11792,0.0,0,0.0
475,,District of Columbia,60-64 yrs,1999.0,0,21699,0.0,0,0.0
476,Males,District of Columbia,65-69 yrs,1999.0,0,8326,0.0,0,0.0
477,Females,District of Columbia,65-69 yrs,1999.0,0,10557,0.0,0,0.0
478,,District of Columbia,65-69 yrs,1999.0,0,18883,0.0,0,0.0
479,Males,District of Columbia,70-74 yrs,1999.0,0,7028,0.0,0,0.0
480,Females,District of Columbia,70-74 yrs,1999.0,0,10651,0.0,0,0.0
481,,District of Columbia,70-74 yrs,1999.0,0,17679,0.0,0,0.0
482,Males,District of Columbia,75-79 yrs,1999.0,0,5618,0.0,0,0.0
483,Females,District of Columbia,75-79 yrs,1999.0,0,9285,0.0,0,0.0
484,,District of Columbia,75-79 yrs,1999.0,0,14903,0.0,0,0.0
485,Males,District of Columbia,80-84 yrs,1999.0,0,3294,0.0,0,0.0
486,Females,District of Columbia,80-84 yrs,1999.0,0,6635,0.0,0,0.0
487,,District of Columbia,80-84 yrs,1999.0,0,9929,0.0,0,0.0
488,Males,District of Columbia,85+ yrs,1999.0,0,2357,0.0,0,0.0
489,Females,District of Columbia,85+ yrs,1999.0,0,6405,0.0,0,0.0
490,,District of Columbia,85+ yrs,1999.0,0,8762,0.0,0,0.0
491,Males,District of Columbia,Unknown yrs,1999.0,0,.,0.0,0,0.0
492,,District of Columbia,Unknown yrs,1999.0,0,.,0.0,0,0.0
493,Males,Florida,00-04 yrs,1999.0,0,482646,0.0,27,5.59
494,Females,Florida,00-04 yrs,1999.0,0,459127,0.0,15,3.27
495,,Florida,00-04 yrs,1999.0,0,941773,0.0,42,4.46
496,Males,Florida,05-09 yrs,1999.0,0,531748,0.0,0,0.0
497,Females,Florida,05-09 yrs,1999.0,0,505355,0.0,0,0.0
498,,Florida,05-09 yrs,1999.0,0,1037103,0.0,14,1.35
499,Males,Florida,10-14 yrs,1999.0,0,528838,0.0,0,0.0
500,Females,Florida,10-14 yrs,1999.0,0,503301,0.0,0,0.0
501,,Florida,10-14 yrs,1999.0,10,1032139,0.97,10,0.97
502,Males,Florida,15-19 yrs,1999.0,51,510367,9.99,60,11.76
503,Females,Florida,15-19 yrs,1999.0,13,481898,2.7,25,5.19
504,,Florida,15-19 yrs,1999.0,64,992265,6.45,85,8.57
505,Males,Florida,20-24 yrs,1999.0,100,464440,21.53,124,26.7
506,Females,Florida,20-24 yrs,1999.0,10,443023,2.26,19,4.29
507,,Florida,20-24 yrs,1999.0,110,907463,12.12,143,15.76
508,Males,Florida,25-29 yrs,1999.0,70,503190,13.91,103,20.47
509,Females,Florida,25-29 yrs,1999.0,18,491143,3.66,34,6.92
510,,Florida,25-29 yrs,1999.0,88,994333,8.85,137,13.78
511,Males,Florida,30-34 yrs,1999.0,59,553436,10.66,83,15.0
512,Females,Florida,30-34 yrs,1999.0,10,544936,1.84,20,3.67
513,,Florida,30-34 yrs,1999.0,69,1098372,6.28,103,9.38
514,Males,Florida,35-39 yrs,1999.0,46,630922,7.29,83,13.16
515,Females,Florida,35-39 yrs,1999.0,14,629366,2.22,35,5.56
516,,Florida,35-39 yrs,1999.0,60,1260288,4.76,118,9.36
517,Males,Florida,40-44 yrs,1999.0,46,592312,7.77,75,12.66
518,Females,Florida,40-44 yrs,1999.0,0,603875,0.0,20,3.31
519,,Florida,40-44 yrs,1999.0,S,1196187,0.0,95,7.94
520,Males,Florida,45-49 yrs,1999.0,21,512179,4.1,44,8.59
521,Females,Florida,45-49 yrs,1999.0,0,537613,0.0,18,3.35
522,,Florida,45-49 yrs,1999.0,S,1049792,0.0,62,5.91
523,Males,Florida,50-54 yrs,1999.0,10,454601,2.2,34,7.48
524,Females,Florida,50-54 yrs,1999.0,0,487549,0.0,0,0.0
525,,Florida,50-54 yrs,1999.0,S,942150,0.0,S,0.0
526,Males,Florida,55-59 yrs,1999.0,11,372716,2.95,29,7.78
527,Females,Florida,55-59 yrs,1999.0,0,416413,0.0,0,0.0
528,,Florida,55-59 yrs,1999.0,S,789129,0.0,S,0.0
529,Males,Florida,60-64 yrs,1999.0,0,336123,0.0,14,4.17
530,Females,Florida,60-64 yrs,1999.0,0,384198,0.0,0,0.0
531,,Florida,60-64 yrs,1999.0,12,720321,1.67,S,0.0
532,Males,Florida,65-69 yrs,1999.0,0,341808,0.0,14,4.1
533,Females,Florida,65-69 yrs,1999.0,0,390376,0.0,0,0.0
534,,Florida,65-69 yrs,1999.0,0,732184,0.0,S,0.0
535,Males,Florida,70-74 yrs,1999.0,0,330639,0.0,0,0.0
536,Females,Florida,70-74 yrs,1999.0,0,400042,0.0,0,0.0
537,,Florida,70-74 yrs,1999.0,0,730681,0.0,14,1.92
538,Males,Florida,75-79 yrs,1999.0,0,266430,0.0,0,0.0
539,Females,Florida,75-79 yrs,1999.0,0,345148,0.0,0,0.0
540,,Florida,75-79 yrs,1999.0,0,611578,0.0,15,2.45
541,Males,Florida,80-84 yrs,1999.0,0,164538,0.0,0,0.0
542,Females,Florida,80-84 yrs,1999.0,0,236214,0.0,0,0.0
543,,Florida,80-84 yrs,1999.0,0,400752,0.0,13,3.24
544,Males,Florida,85+ yrs,1999.0,0,108641,0.0,0,0.0
545,Females,Florida,85+ yrs,1999.0,0,214270,0.0,0,0.0
546,,Florida,85+ yrs,1999.0,0,322911,0.0,0,0.0
547,Males,Florida,Unknown yrs,1999.0,0,.,0.0,0,0.0
548,,Florida,Unknown yrs,1999.0,0,.,0.0,0,0.0
549,Males,Georgia,00-04 yrs,1999.0,0,297895,0.0,10,3.36
550,Females,Georgia,00-04 yrs,1999.0,0,285073,0.0,16,5.61
551,,Georgia,00-04 yrs,1999.0,0,582968,0.0,26,4.46
552,Males,Georgia,05-09 yrs,1999.0,0,310792,0.0,0,0.0
553,Females,Georgia,05-09 yrs,1999.0,0,298225,0.0,0,0.0
554,,Georgia,05-09 yrs,1999.0,0,609017,0.0,10,1.64
555,Males,Georgia,10-14 yrs,1999.0,0,303388,0.0,0,0.0
556,Females,Georgia,10-14 yrs,1999.0,0,288424,0.0,0,0.0
557,,Georgia,10-14 yrs,1999.0,0,591812,0.0,0,0.0
558,Males,Georgia,15-19 yrs,1999.0,46,305823,15.04,52,17.0
559,Females,Georgia,15-19 yrs,1999.0,10,283809,3.52,15,5.29
560,,Georgia,15-19 yrs,1999.0,56,589632,9.5,67,11.36
561,Males,Georgia,20-24 yrs,1999.0,74,295859,25.01,87,29.41
562,Females,Georgia,20-24 yrs,1999.0,0,278652,0.0,14,5.02
563,,Georgia,20-24 yrs,1999.0,S,574511,0.0,101,17.58
564,Males,Georgia,25-29 yrs,1999.0,73,322683,22.62,79,24.48
565,Females,Georgia,25-29 yrs,1999.0,14,315585,4.44,20,6.34
566,,Georgia,25-29 yrs,1999.0,87,638268,13.63,99,15.51
567,Males,Georgia,30-34 yrs,1999.0,52,328935,15.81,69,20.98
568,Females,Georgia,30-34 yrs,1999.0,0,327147,0.0,20,6.11
569,,Georgia,30-34 yrs,1999.0,S,656082,0.0,89,13.57
570,Males,Georgia,35-39 yrs,1999.0,32,344452,9.29,49,14.23
571,Females,Georgia,35-39 yrs,1999.0,11,348881,3.15,18,5.16
572,,Georgia,35-39 yrs,1999.0,43,693333,6.2,67,9.66
573,Males,Georgia,40-44 yrs,1999.0,29,315924,9.18,41,12.98
574,Females,Georgia,40-44 yrs,1999.0,0,326191,0.0,15,4.6
575,,Georgia,40-44 yrs,1999.0,S,642115,0.0,56,8.72
576,Males,Georgia,45-49 yrs,1999.0,19,271911,6.99,29,10.67
577,Females,Georgia,45-49 yrs,1999.0,0,287514,0.0,11,3.83
578,,Georgia,45-49 yrs,1999.0,S,559425,0.0,40,7.15
579,Males,Georgia,50-54 yrs,1999.0,13,236763,5.49,19,8.02
580,Females,Georgia,50-54 yrs,1999.0,0,250376,0.0,0,0.0
581,,Georgia,50-54 yrs,1999.0,S,487139,0.0,S,0.0
582,Males,Georgia,55-59 yrs,1999.0,0,175590,0.0,12,6.83
583,Females,Georgia,55-59 yrs,1999.0,0,186795,0.0,0,0.0
584,,Georgia,55-59 yrs,1999.0,0,362385,0.0,S,0.0
585,Males,Georgia,60-64 yrs,1999.0,11,132764,8.29,13,9.79
586,Females,Georgia,60-64 yrs,1999.0,0,147685,0.0,0,0.0
587,,Georgia,60-64 yrs,1999.0,S,280449,0.0,S,0.0
588,Males,Georgia,65-69 yrs,1999.0,0,106398,0.0,0,0.0
589,Females,Georgia,65-69 yrs,1999.0,0,127362,0.0,0,0.0
590,,Georgia,65-69 yrs,1999.0,0,233760,0.0,0,0.0
591,Males,Georgia,70-74 yrs,1999.0,0,83665,0.0,0,0.0
592,Females,Georgia,70-74 yrs,1999.0,0,113851,0.0,0,0.0
593,,Georgia,70-74 yrs,1999.0,0,197516,0.0,0,0.0
594,Males,Georgia,75-79 yrs,1999.0,0,60699,0.0,0,0.0
595,Females,Georgia,75-79 yrs,1999.0,0,97066,0.0,0,0.0
596,,Georgia,75-79 yrs,1999.0,0,157765,0.0,0,0.0
597,Males,Georgia,80-84 yrs,1999.0,0,34625,0.0,0,0.0
598,Females,Georgia,80-84 yrs,1999.0,0,68755,0.0,0,0.0
599,,Georgia,80-84 yrs,1999.0,0,103380,0.0,0,0.0
600,Males,Georgia,85+ yrs,1999.0,0,21768,0.0,0,0.0
601,Females,Georgia,85+ yrs,1999.0,0,64641,0.0,0,0.0
602,,Georgia,85+ yrs,1999.0,0,86409,0.0,0,0.0
603,Males,Georgia,Unknown yrs,1999.0,0,.,0.0,0,0.0
604,,Georgia,Unknown yrs,1999.0,0,.,0.0,0,0.0
605,Males,Hawaii,00-04 yrs,1999.0,0,40922,0.0,0,0.0
606,Females,Hawaii,00-04 yrs,1999.0,0,38823,0.0,0,0.0
607,,Hawaii,00-04 yrs,1999.0,0,79745,0.0,0,0.0
608,Males,Hawaii,05-09 yrs,1999.0,0,44750,0.0,0,0.0
609,Females,Hawaii,05-09 yrs,1999.0,0,42241,0.0,0,0.0
610,,Hawaii,05-09 yrs,1999.0,0,86991,0.0,0,0.0
611,Males,Hawaii,10-14 yrs,1999.0,0,42564,0.0,0,0.0
612,Females,Hawaii,10-14 yrs,1999.0,0,40221,0.0,0,0.0
613,,Hawaii,10-14 yrs,1999.0,0,82785,0.0,0,0.0
614,Males,Hawaii,15-19 yrs,1999.0,0,42432,0.0,0,0.0
615,Females,Hawaii,15-19 yrs,1999.0,0,39097,0.0,0,0.0
616,,Hawaii,15-19 yrs,1999.0,0,81529,0.0,0,0.0
617,Males,Hawaii,20-24 yrs,1999.0,0,45302,0.0,0,0.0
618,Females,Hawaii,20-24 yrs,1999.0,0,37413,0.0,0,0.0
619,,Hawaii,20-24 yrs,1999.0,0,82715,0.0,0,0.0
620,Males,Hawaii,25-29 yrs,1999.0,0,43844,0.0,0,0.0
621,Females,Hawaii,25-29 yrs,1999.0,0,39679,0.0,0,0.0
622,,Hawaii,25-29 yrs,1999.0,0,83523,0.0,0,0.0
623,Males,Hawaii,30-34 yrs,1999.0,0,46170,0.0,0,0.0
624,Females,Hawaii,30-34 yrs,1999.0,0,44491,0.0,0,0.0
625,,Hawaii,30-34 yrs,1999.0,0,90661,0.0,0,0.0
626,Males,Hawaii,35-39 yrs,1999.0,0,49554,0.0,0,0.0
627,Females,Hawaii,35-39 yrs,1999.0,0,47731,0.0,0,0.0
628,,Hawaii,35-39 yrs,1999.0,0,97285,0.0,0,0.0
629,Males,Hawaii,40-44 yrs,1999.0,0,48112,0.0,0,0.0
630,Females,Hawaii,40-44 yrs,1999.0,0,47611,0.0,0,0.0
631,,Hawaii,40-44 yrs,1999.0,0,95723,0.0,0,0.0
632,Males,Hawaii,45-49 yrs,1999.0,0,44593,0.0,0,0.0
633,Females,Hawaii,45-49 yrs,1999.0,0,44734,0.0,0,0.0
634,,Hawaii,45-49 yrs,1999.0,0,89327,0.0,0,0.0
635,Males,Hawaii,50-54 yrs,1999.0,0,39117,0.0,0,0.0
636,Females,Hawaii,50-54 yrs,1999.0,0,38813,0.0,0,0.0
637,,Hawaii,50-54 yrs,1999.0,0,77930,0.0,0,0.0
638,Males,Hawaii,55-59 yrs,1999.0,0,28491,0.0,0,0.0
639,Females,Hawaii,55-59 yrs,1999.0,0,29443,0.0,0,0.0
640,,Hawaii,55-59 yrs,1999.0,0,57934,0.0,0,0.0
641,Males,Hawaii,60-64 yrs,1999.0,0,21933,0.0,0,0.0
642,Females,Hawaii,60-64 yrs,1999.0,0,23775,0.0,0,0.0
643,,Hawaii,60-64 yrs,1999.0,0,45708,0.0,0,0.0
644,Males,Hawaii,65-69 yrs,1999.0,0,19643,0.0,0,0.0
645,Females,Hawaii,65-69 yrs,1999.0,0,23367,0.0,0,0.0
646,,Hawaii,65-69 yrs,1999.0,0,43010,0.0,0,0.0
647,Males,Hawaii,70-74 yrs,1999.0,0,18976,0.0,0,0.0
648,Females,Hawaii,70-74 yrs,1999.0,0,23476,0.0,0,0.0
649,,Hawaii,70-74 yrs,1999.0,0,42452,0.0,0,0.0
650,Males,Hawaii,75-79 yrs,1999.0,0,15682,0.0,0,0.0
651,Females,Hawaii,75-79 yrs,1999.0,0,18874,0.0,0,0.0
652,,Hawaii,75-79 yrs,1999.0,0,34556,0.0,0,0.0
653,Males,Hawaii,80-84 yrs,1999.0,0,9307,0.0,0,0.0
654,Females,Hawaii,80-84 yrs,1999.0,0,12211,0.0,0,0.0
655,,Hawaii,80-84 yrs,1999.0,0,21518,0.0,0,0.0
656,Males,Hawaii,85+ yrs,1999.0,0,7078,0.0,0,0.0
657,Females,Hawaii,85+ yrs,1999.0,0,9830,0.0,0,0.0
658,,Hawaii,85+ yrs,1999.0,0,16908,0.0,0,0.0
659,Males,Idaho,00-04 yrs,1999.0,0,49302,0.0,0,0.0
660,Females,Idaho,00-04 yrs,1999.0,0,46884,0.0,0,0.0
661,,Idaho,00-04 yrs,1999.0,0,96186,0.0,0,0.0
662,Males,Idaho,05-09 yrs,1999.0,0,51324,0.0,0,0.0
663,Females,Idaho,05-09 yrs,1999.0,0,48405,0.0,0,0.0
664,,Idaho,05-09 yrs,1999.0,0,99729,0.0,0,0.0
665,Males,Idaho,10-14 yrs,1999.0,0,53388,0.0,0,0.0
666,Females,Idaho,10-14 yrs,1999.0,0,50591,0.0,0,0.0
667,,Idaho,10-14 yrs,1999.0,0,103979,0.0,0,0.0
668,Males,Idaho,15-19 yrs,1999.0,0,56504,0.0,0,0.0
669,Females,Idaho,15-19 yrs,1999.0,0,55083,0.0,0,0.0
670,,Idaho,15-19 yrs,1999.0,0,111587,0.0,0,0.0
671,Males,Idaho,20-24 yrs,1999.0,0,48064,0.0,0,0.0
672,Females,Idaho,20-24 yrs,1999.0,0,44373,0.0,0,0.0
673,,Idaho,20-24 yrs,1999.0,0,92437,0.0,0,0.0
674,Males,Idaho,25-29 yrs,1999.0,0,42785,0.0,0,0.0
675,Females,Idaho,25-29 yrs,1999.0,0,40055,0.0,0,0.0
676,,Idaho,25-29 yrs,1999.0,0,82840,0.0,0,0.0
677,Males,Idaho,30-34 yrs,1999.0,0,41822,0.0,0,0.0
678,Females,Idaho,30-34 yrs,1999.0,0,40173,0.0,0,0.0
679,,Idaho,30-34 yrs,1999.0,0,81995,0.0,0,0.0
680,Males,Idaho,35-39 yrs,1999.0,0,48458,0.0,0,0.0
681,Females,Idaho,35-39 yrs,1999.0,0,47500,0.0,0,0.0
682,,Idaho,35-39 yrs,1999.0,0,95958,0.0,0,0.0
683,Males,Idaho,40-44 yrs,1999.0,0,48928,0.0,0,0.0
684,Females,Idaho,40-44 yrs,1999.0,0,48610,0.0,0,0.0
685,,Idaho,40-44 yrs,1999.0,0,97538,0.0,0,0.0
686,Males,Idaho,45-49 yrs,1999.0,0,45245,0.0,0,0.0
687,Females,Idaho,45-49 yrs,1999.0,0,44838,0.0,0,0.0
688,,Idaho,45-49 yrs,1999.0,0,90083,0.0,0,0.0
689,Males,Idaho,50-54 yrs,1999.0,0,37667,0.0,0,0.0
690,Females,Idaho,50-54 yrs,1999.0,0,36863,0.0,0,0.0
691,,Idaho,50-54 yrs,1999.0,0,74530,0.0,0,0.0
692,Males,Idaho,55-59 yrs,1999.0,0,28964,0.0,0,0.0
693,Females,Idaho,55-59 yrs,1999.0,0,29144,0.0,0,0.0
694,,Idaho,55-59 yrs,1999.0,0,58108,0.0,0,0.0
695,Males,Idaho,60-64 yrs,1999.0,0,23275,0.0,0,0.0
696,Females,Idaho,60-64 yrs,1999.0,0,23269,0.0,0,0.0
697,,Idaho,60-64 yrs,1999.0,0,46544,0.0,0,0.0
698,Males,Idaho,65-69 yrs,1999.0,0,19244,0.0,0,0.0
699,Females,Idaho,65-69 yrs,1999.0,0,20577,0.0,0,0.0
700,,Idaho,65-69 yrs,1999.0,0,39821,0.0,0,0.0
701,Males,Idaho,70-74 yrs,1999.0,0,16556,0.0,0,0.0
702,Females,Idaho,70-74 yrs,1999.0,0,18987,0.0,0,0.0
703,,Idaho,70-74 yrs,1999.0,0,35543,0.0,0,0.0
704,Males,Idaho,75-79 yrs,1999.0,0,13063,0.0,0,0.0
705,Females,Idaho,75-79 yrs,1999.0,0,17095,0.0,0,0.0
706,,Idaho,75-79 yrs,1999.0,0,30158,0.0,0,0.0
707,Males,Idaho,80-84 yrs,1999.0,0,8473,0.0,0,0.0
708,Females,Idaho,80-84 yrs,1999.0,0,12622,0.0,0,0.0
709,,Idaho,80-84 yrs,1999.0,0,21095,0.0,0,0.0
710,Males,Idaho,85+ yrs,1999.0,0,5814,0.0,0,0.0
711,Females,Idaho,85+ yrs,1999.0,0,11730,0.0,0,0.0
712,,Idaho,85+ yrs,1999.0,0,17544,0.0,0,0.0
713,Males,Illinois,00-04 yrs,1999.0,0,450679,0.0,19,4.22
714,Females,Illinois,00-04 yrs,1999.0,0,431287,0.0,21,4.87
715,,Illinois,00-04 yrs,1999.0,0,881966,0.0,40,4.54
716,Males,Illinois,05-09 yrs,1999.0,0,476378,0.0,0,0.0
717,Females,Illinois,05-09 yrs,1999.0,0,453584,0.0,0,0.0
718,,Illinois,05-09 yrs,1999.0,0,929962,0.0,14,1.51
719,Males,Illinois,10-14 yrs,1999.0,0,456954,0.0,0,0.0
720,Females,Illinois,10-14 yrs,1999.0,0,436499,0.0,0,0.0
721,,Illinois,10-14 yrs,1999.0,11,893453,1.23,14,1.57
722,Males,Illinois,15-19 yrs,1999.0,161,462476,34.81,175,37.84
723,Females,Illinois,15-19 yrs,1999.0,0,431253,0.0,13,3.01
724,,Illinois,15-19 yrs,1999.0,S,893729,0.0,188,21.04
725,Males,Illinois,20-24 yrs,1999.0,160,425668,37.59,183,42.99
726,Females,Illinois,20-24 yrs,1999.0,11,408098,2.7,22,5.39
727,,Illinois,20-24 yrs,1999.0,171,833766,20.51,205,24.59
728,Males,Illinois,25-29 yrs,1999.0,114,452885,25.17,131,28.93
729,Females,Illinois,25-29 yrs,1999.0,11,444401,2.48,24,5.4
730,,Illinois,25-29 yrs,1999.0,125,897286,13.93,155,17.27
731,Males,Illinois,30-34 yrs,1999.0,60,466410,12.86,80,17.15
732,Females,Illinois,30-34 yrs,1999.0,0,462016,0.0,21,4.55
733,,Illinois,30-34 yrs,1999.0,S,928426,0.0,101,10.88
734,Males,Illinois,35-39 yrs,1999.0,46,502699,9.15,76,15.12
735,Females,Illinois,35-39 yrs,1999.0,0,507081,0.0,20,3.94
